X,Y,Z,Datetime,vector_magnitude
-0.02734375,-1.2148438,-2.6640625,2025-04-16 10:00:11.166666752,2.928109
0.0,-1.6015625,-3.0390625,2025-04-16 10:00:11.200000000,3.4352443
0.11328125,-0.6875,-0.84375,2025-04-16 10:00:11.233333248,1.0942591
0.81640625,1.0078125,1.8046875,2025-04-16 10:00:11.266666752,2.222409
1.4882812,1.1757812,3.4492188,2025-04-16 10:00:11.300000000,3.936312
0.96484375,0.25390625,2.1367188,2025-04-16 10:00:11.333333248,2.3581686
0.25,-0.25,0.55078125,2025-04-16 10:00:11.366666496,0.65449214
-0.14453125,-0.9921875,-1.921875,2025-04-16 10:00:11.400000000,2.1677012
-0.05078125,-1.5351562,-3.390625,2025-04-16 10:00:11.433333504,3.722314
-0.00390625,-1.2734375,-1.4492188,2025-04-16 10:00:11.466666752,1.9292209
0.296875,-0.15234375,0.0078125,2025-04-16 10:00:11.500000000,0.33377302
0.5703125,0.83984375,3.0429688,2025-04-16 10:00:11.533333248,3.2078424
0.6328125,0.58203125,3.9648438,2025-04-16 10:00:11.566666496,4.0569935
0.19140625,-0.15625,2.09375,2025-04-16 10:00:11.600000000,2.1082788
-0.04296875,-0.5078125,0.36328125,2025-04-16 10:00:11.633333504,0.6258539
0.0546875,-0.53125,-2.1132812,2025-04-16 10:00:11.666666752,2.179719
0.55859375,-0.84765625,-3.7070312,2025-04-16 10:00:11.700000000,3.8435178
0.1875,-1.0351562,-1.6289062,2025-04-16 10:00:11.733333248,1.9390824
0.2265625,-0.66015625,-0.08984375,2025-04-16 10:00:11.766666752,0.7037107
0.421875,0.31640625,2.2109375,2025-04-16 10:00:11.800000000,2.2729576
0.62109375,0.625,3.890625,2025-04-16 10:00:11.833333248,3.9891534
0.3515625,-0.21875,2.421875,2025-04-16 10:00:11.866666496,2.4570158
0.1640625,-0.49609375,0.6328125,2025-04-16 10:00:11.900000000,0.82065654
0.0859375,-0.62890625,-1.484375,2025-04-16 10:00:11.933333504,1.6143969
0.5234375,-1.1210938,-4.046875,2025-04-16 10:00:11.966666752,4.2317886
0.34765625,-0.7890625,-1.75,2025-04-16 10:00:12.000000000,1.9508933
0.296875,-0.1640625,0.32421875,2025-04-16 10:00:12.033333248,0.46922177
0.53125,0.7421875,2.9804688,2025-04-16 10:00:12.066666496,3.1170921
0.58984375,0.41015625,3.3320312,2025-04-16 10:00:12.100000000,3.4086032
0.25,-0.0703125,2.0039062,2025-04-16 10:00:12.133333504,2.0206642
0.046875,-0.31640625,0.63671875,2025-04-16 10:00:12.166666752,0.7125454
-0.05078125,-0.61328125,-1.65625,2025-04-16 10:00:12.200000000,1.7668777
0.45703125,-1.1445312,-3.96875,2025-04-16 10:00:12.233333248,4.1556954
0.328125,-0.8671875,-1.7109375,2025-04-16 10:00:12.266666752,1.9460183
0.28515625,-0.18359375,0.34765625,2025-04-16 10:00:12.300000000,0.48568058
0.53515625,0.4140625,2.6679688,2025-04-16 10:00:12.333333248,2.7524347
0.6171875,0.125,3.3007812,2025-04-16 10:00:12.366666496,3.360313
0.42578125,-0.28515625,1.9335938,2025-04-16 10:00:12.400000000,2.0003471
0.30859375,-0.4609375,0.53125,2025-04-16 10:00:12.433333504,0.76806253
0.04296875,-0.64453125,-2.0625,2025-04-16 10:00:12.466666752,2.1612897
0.359375,-1.5195312,-3.5664062,2025-04-16 10:00:12.500000000,3.8932478
0.2734375,-0.77734375,-1.3359375,2025-04-16 10:00:12.533333248,1.5696371
0.1796875,0.10546875,0.6796875,2025-04-16 10:00:12.566666496,0.7109053
0.49609375,0.796875,3.4570312,2025-04-16 10:00:12.600000000,3.5822039
0.44140625,0.05078125,3.46875,2025-04-16 10:00:12.633333504,3.4970908
0.23828125,-0.328125,1.8632812,2025-04-16 10:00:12.666666752,1.9068983
0.21875,-0.45703125,0.44140625,2025-04-16 10:00:12.700000000,0.67198855
0.12890625,-0.50390625,-1.171875,2025-04-16 10:00:12.733333248,1.282119
0.30859375,-1.0742188,-3.2851562,2025-04-16 10:00:12.766666752,3.470076
0.296875,-1.0585938,-1.8632812,2025-04-16 10:00:12.800000000,2.163463
0.16796875,-0.45703125,-0.30859375,2025-04-16 10:00:12.833333248,0.57647306
0.16796875,0.03515625,1.9179688,2025-04-16 10:00:12.866666496,1.9256307
0.36328125,0.0,3.8125,2025-04-16 10:00:12.900000000,3.829769
0.2109375,-0.44921875,2.765625,2025-04-16 10:00:12.933333504,2.8097997
0.19140625,-0.3828125,1.2148438,2025-04-16 10:00:12.966666752,1.2880323
0.1640625,-0.40234375,-0.21875,2025-04-16 10:00:13.000000000,0.48646536
0.14453125,-0.61328125,-2.8320312,2025-04-16 10:00:13.033333248,2.9012764
0.49609375,-1.0195312,-2.9101562,2025-04-16 10:00:13.066666496,3.1232295
0.46875,-0.5,-0.92578125,2025-04-16 10:00:13.100000000,1.1518669
0.375,-0.04296875,0.734375,2025-04-16 10:00:13.133333504,0.82569844
0.56640625,0.1953125,3.0,2025-04-16 10:00:13.166666752,3.0592422
0.43359375,-0.359375,2.9960938,2025-04-16 10:00:13.200000000,3.0485623
0.296875,-0.44921875,1.6132812,2025-04-16 10:00:13.233333248,1.700767
0.234375,-0.40234375,0.20703125,2025-04-16 10:00:13.266666752,0.5095823
0.11328125,-0.48046875,-1.96875,2025-04-16 10:00:13.300000000,2.0296943
0.53125,-1.0585938,-3.1835938,2025-04-16 10:00:13.333333248,3.3967803
0.51953125,-0.65625,-1.3007812,2025-04-16 10:00:13.366666496,1.546806
0.3828125,-0.17578125,0.2578125,2025-04-16 10:00:13.400000000,0.49387422
0.4140625,0.0546875,2.5859375,2025-04-16 10:00:13.433333504,2.6194487
0.3828125,-0.1796875,3.2148438,2025-04-16 10:00:13.466666752,3.2425382
0.21875,-0.4921875,2.0234375,2025-04-16 10:00:13.500000000,2.0938957
0.12890625,-0.47265625,0.6953125,2025-04-16 10:00:13.533333248,0.8505764
-0.05078125,-0.44921875,-1.2773438,2025-04-16 10:00:13.566666496,1.3549846
0.41796875,-0.82421875,-3.6054688,2025-04-16 10:00:13.600000000,3.7220209
0.60546875,-0.70703125,-1.890625,2025-04-16 10:00:13.633333504,2.1073558
0.5859375,-0.26953125,0.0859375,2025-04-16 10:00:13.666666752,0.6506574
0.7578125,0.1953125,2.3554688,2025-04-16 10:00:13.700000000,2.4820676
0.77734375,0.0390625,2.546875,2025-04-16 10:00:13.733333248,2.6631489
0.53515625,-0.296875,1.4960938,2025-04-16 10:00:13.766666752,1.616423
0.34765625,-0.37109375,0.42578125,2025-04-16 10:00:13.800000000,0.66322327
0.16796875,-0.65234375,-0.64453125,2025-04-16 10:00:13.833333248,0.93230164
0.15625,-0.85546875,-1.703125,2025-04-16 10:00:13.866666496,1.9122959
0.2890625,-0.8046875,-1.5429688,2025-04-16 10:00:13.900000000,1.7640384
0.70703125,-0.8671875,-1.1640625,2025-04-16 10:00:13.933333504,1.6146048
1.265625,-0.14453125,-1.3945312,2025-04-16 10:00:13.966666752,1.8887597
1.7070312,1.8828125,-1.4335938,2025-04-16 10:00:14.000000000,2.9178982
1.8710938,2.265625,-0.26953125,2025-04-16 10:00:14.033333248,2.950711
1.3554688,1.71875,0.48828125,2025-04-16 10:00:14.066666496,2.2427251
0.8203125,0.78125,0.38671875,2025-04-16 10:00:14.100000000,1.1970028
0.47265625,0.2421875,0.2578125,2025-04-16 10:00:14.133333504,0.5903609
0.2109375,-0.1015625,0.2890625,2025-04-16 10:00:14.166666752,0.37197673
0.12890625,-0.1796875,0.19921875,2025-04-16 10:00:14.200000000,0.29764497
0.07421875,-0.23046875,0.203125,2025-04-16 10:00:14.233333248,0.31604436
-0.11328125,-0.4140625,0.2109375,2025-04-16 10:00:14.266666752,0.47830433
-0.2109375,-0.70703125,0.0703125,2025-04-16 10:00:14.300000000,0.7411691
-0.09375,-0.75390625,-0.06640625,2025-04-16 10:00:14.333333248,0.76260966
0.28515625,-0.12109375,-0.375,2025-04-16 10:00:14.366666496,0.4864183
0.78515625,0.6484375,-1.0078125,2025-04-16 10:00:14.400000000,1.4326994
1.1328125,1.140625,-1.8359375,2025-04-16 10:00:14.433333504,2.4402778
1.21875,0.59765625,-2.1796875,2025-04-16 10:00:14.466666752,2.5677972
0.92578125,0.05859375,-2.375,2025-04-16 10:00:14.500000000,2.5497313
0.41015625,-0.62109375,-2.6992188,2025-04-16 10:00:14.533333248,2.7999585
0.19140625,-1.2578125,-2.2421875,2025-04-16 10:00:14.566666496,2.5780096
0.16796875,-1.1757812,-1.609375,2025-04-16 10:00:14.600000000,2.0001907
0.140625,-1.0195312,-1.078125,2025-04-16 10:00:14.633333504,1.4904941
0.0625,-0.69921875,-0.59375,2025-04-16 10:00:14.666666752,0.9194304
-0.06640625,-0.515625,-0.08984375,2025-04-16 10:00:14.700000000,0.5275896
-0.12890625,-0.37109375,0.50390625,2025-04-16 10:00:14.733333248,0.63894355
-0.14453125,-0.25,0.8125,2025-04-16 10:00:14.766666752,0.86229086
-0.08203125,-0.16796875,0.92578125,2025-04-16 10:00:14.800000000,0.9444647
-0.0859375,-0.15625,0.7734375,2025-04-16 10:00:14.833333248,0.7937285
-0.2265625,-0.00390625,0.28515625,2025-04-16 10:00:14.866666496,0.3642251
-0.33984375,0.56640625,-0.234375,2025-04-16 10:00:14.900000000,0.7008862
-0.1796875,1.2265625,-0.578125,2025-04-16 10:00:14.933333504,1.3678347
-0.04296875,1.4765625,-0.61328125,2025-04-16 10:00:14.966666752,1.5994365
-0.08984375,1.3554688,-0.58203125,2025-04-16 10:00:15.000000000,1.4778795
-0.2578125,1.0273438,-0.7421875,2025-04-16 10:00:15.033333248,1.2933463
-0.33984375,1.2617188,-1.0039062,2025-04-16 10:00:15.066666496,1.6478033
-0.39453125,1.53125,-0.9453125,2025-04-16 10:00:15.100000000,1.8422804
-0.5625,1.5742188,-0.58984375,2025-04-16 10:00:15.133333504,1.772706
-0.53125,1.7539062,-0.94140625,2025-04-16 10:00:15.166666752,2.0602572
-0.546875,1.8164062,-1.0117188,2025-04-16 10:00:15.200000000,2.1498787
-0.54296875,1.8515625,-1.171875,2025-04-16 10:00:15.233333248,2.2575185
-0.41796875,1.5820312,-1.25,2025-04-16 10:00:15.266666752,2.0591311
-0.29296875,1.2578125,-1.2304688,2025-04-16 10:00:15.300000000,1.7838095
-0.19140625,0.87109375,-1.1328125,2025-04-16 10:00:15.333333248,1.4417714
-0.08984375,0.78125,-0.9921875,2025-04-16 10:00:15.366666496,1.2660409
-0.078125,0.45703125,-0.578125,2025-04-16 10:00:15.400000000,0.7410868
0.0625,0.390625,-0.609375,2025-04-16 10:00:15.433333504,0.7265205
0.12890625,0.234375,-0.39453125,2025-04-16 10:00:15.466666752,0.47665855
0.1640625,0.2109375,-0.16015625,2025-04-16 10:00:15.500000000,0.3115464
0.2265625,0.203125,0.06640625,2025-04-16 10:00:15.533333248,0.31144843
0.25390625,0.0703125,0.1796875,2025-04-16 10:00:15.566666496,0.3189041
0.26171875,0.03515625,0.24609375,2025-04-16 10:00:15.600000000,0.3609637
0.26171875,0.125,0.30078125,2025-04-16 10:00:15.633333504,0.41784096
0.3125,0.02734375,0.3515625,2025-04-16 10:00:15.666666752,0.47116888
0.30078125,-0.0390625,0.24609375,2025-04-16 10:00:15.700000000,0.39058593
0.3125,0.08984375,0.0625,2025-04-16 10:00:15.733333248,0.33111086
0.3203125,0.2109375,-0.1640625,2025-04-16 10:00:15.766666752,0.41714653
0.328125,0.37109375,-0.52734375,2025-04-16 10:00:15.800000000,0.7235109
0.4140625,0.5234375,-0.8515625,2025-04-16 10:00:15.833333248,1.0819396
0.46875,0.46484375,-1.1601562,2025-04-16 10:00:15.866666496,1.3348291
0.5703125,0.671875,-1.4492188,2025-04-16 10:00:15.900000000,1.6961448
0.67578125,0.76171875,-1.546875,2025-04-16 10:00:15.933333504,1.8519498
0.72265625,1.015625,-1.8320312,2025-04-16 10:00:15.966666752,2.2158666
0.78515625,1.1914062,-2.0546875,2025-04-16 10:00:16.000000000,2.5015316
0.73828125,1.1015625,-2.0976562,2025-04-16 10:00:16.033333248,2.481665
0.59765625,0.875,-1.8476562,2025-04-16 10:00:16.066666496,2.1299417
0.48828125,0.71875,-1.5859375,2025-04-16 10:00:16.100000000,1.8083744
0.390625,0.58984375,-1.2890625,2025-04-16 10:00:16.133333504,1.4704373
0.3359375,0.52734375,-0.98046875,2025-04-16 10:00:16.166666752,1.1628691
0.30859375,0.37890625,-0.6328125,2025-04-16 10:00:16.200000000,0.7995322
0.3046875,0.2578125,-0.38671875,2025-04-16 10:00:16.233333248,0.5557456
0.28125,0.12109375,-0.16796875,2025-04-16 10:00:16.266666752,0.34925458
0.22265625,-0.09765625,0.0234375,2025-04-16 10:00:16.300000000,0.24425778
0.234375,-0.12109375,0.14453125,2025-04-16 10:00:16.333333248,0.3008066
0.24609375,-0.02734375,0.26171875,2025-04-16 10:00:16.366666496,0.3602867
0.26171875,0.01953125,0.25,2025-04-16 10:00:16.400000000,0.36246127
0.328125,-0.03515625,0.265625,2025-04-16 10:00:16.433333504,0.42362556
0.31640625,-0.09375,0.25,2025-04-16 10:00:16.466666752,0.41400722
0.27734375,0.01953125,0.11328125,2025-04-16 10:00:16.500000000,0.3002227
0.29296875,0.0859375,-0.01953125,2025-04-16 10:00:16.533333248,0.30593693
0.21484375,0.18359375,-0.27734375,2025-04-16 10:00:16.566666496,0.39595968
0.1640625,0.171875,-0.55859375,2025-04-16 10:00:16.600000000,0.60702926
0.125,0.3203125,-1.15625,2025-04-16 10:00:16.633333504,1.2062914
0.2265625,0.47265625,-1.71875,2025-04-16 10:00:16.666666752,1.7968962
0.4375,0.60546875,-2.3554688,2025-04-16 10:00:16.700000000,2.471079
0.57421875,0.4296875,-2.890625,2025-04-16 10:00:16.733333248,2.9782665
0.62890625,0.42578125,-2.9257812,2025-04-16 10:00:16.766666752,3.0227485
0.42578125,0.43359375,-2.3359375,2025-04-16 10:00:16.800000000,2.4136896
0.328125,0.29296875,-1.875,2025-04-16 10:00:16.833333248,1.925908
0.2421875,0.2265625,-1.4101562,2025-04-16 10:00:16.866666496,1.448629
0.28515625,0.1953125,-0.94921875,2025-04-16 10:00:16.900000000,1.0101868
0.3359375,0.15234375,-0.7734375,2025-04-16 10:00:16.933333504,0.8568945
0.40234375,0.18359375,-0.54296875,2025-04-16 10:00:16.966666752,0.7002872
0.421875,0.203125,-0.32421875,2025-04-16 10:00:17.000000000,0.5695227
0.40625,0.1171875,-0.15625,2025-04-16 10:00:17.033333248,0.45076162
0.3828125,0.0625,-0.07421875,2025-04-16 10:00:17.066666496,0.39491782
0.38671875,-0.00390625,-0.02734375,2025-04-16 10:00:17.100000000,0.38770393
0.375,-0.0078125,0.04296875,2025-04-16 10:00:17.133333504,0.37753457
0.35546875,-0.0234375,0.04296875,2025-04-16 10:00:17.166666752,0.3588226
0.28125,0.01953125,0.140625,2025-04-16 10:00:17.200000000,0.31505305
0.265625,-0.05078125,0.1484375,2025-04-16 10:00:17.233333248,0.30849484
0.2265625,-0.0390625,0.12890625,2025-04-16 10:00:17.266666752,0.26357782
0.2265625,-0.08203125,0.06640625,2025-04-16 10:00:17.300000000,0.24993895
0.23046875,-0.04296875,-0.16015625,2025-04-16 10:00:17.333333248,0.28392285
0.2890625,0.07421875,-0.3671875,2025-04-16 10:00:17.366666496,0.4731725
0.30078125,0.22265625,-0.78515625,2025-04-16 10:00:17.400000000,0.869779
0.39453125,0.57421875,-1.2382812,2025-04-16 10:00:17.433333504,1.4208176
0.515625,0.75390625,-1.6992188,2025-04-16 10:00:17.466666752,1.9291418
0.5390625,0.9296875,-2.234375,2025-04-16 10:00:17.500000000,2.4793828
0.48046875,0.8515625,-2.4179688,2025-04-16 10:00:17.533333248,2.608176
0.45703125,0.72265625,-2.4296875,2025-04-16 10:00:17.566666496,2.5757506
0.359375,0.48046875,-2.2304688,2025-04-16 10:00:17.600000000,2.30976
0.3203125,0.35546875,-1.703125,2025-04-16 10:00:17.633333504,1.7690655
0.26953125,0.40234375,-1.453125,2025-04-16 10:00:17.666666752,1.5316983
0.29296875,0.4609375,-1.1210938,2025-04-16 10:00:17.700000000,1.2470546
0.359375,0.48828125,-0.86328125,2025-04-16 10:00:17.733333248,1.0549045
0.37890625,0.3828125,-0.65625,2025-04-16 10:00:17.766666752,0.8489873
0.37109375,0.296875,-0.4921875,2025-04-16 10:00:17.800000000,0.6841739
0.33984375,0.21875,-0.30078125,2025-04-16 10:00:17.833333248,0.5038003
0.25390625,0.0234375,-0.14453125,2025-04-16 10:00:17.866666496,0.29309893
0.26953125,-0.15625,-0.0859375,2025-04-16 10:00:17.900000000,0.3231817
0.3203125,-0.27734375,0.05859375,2025-04-16 10:00:17.933333504,0.4277299
0.30859375,-0.21484375,0.11328125,2025-04-16 10:00:17.966666752,0.39270929
0.3046875,-0.11328125,0.1796875,2025-04-16 10:00:18.000000000,0.37142256
0.33203125,-0.078125,0.2109375,2025-04-16 10:00:18.033333248,0.40105224
0.3203125,-0.01171875,0.1640625,2025-04-16 10:00:18.066666496,0.3600749
0.30078125,-0.046875,0.015625,2025-04-16 10:00:18.100000000,0.30481267
0.26171875,0.06640625,-0.125,2025-04-16 10:00:18.133333504,0.29754242
0.265625,0.08984375,-0.35546875,2025-04-16 10:00:18.166666752,0.45275444
0.3359375,0.28125,-0.8125,2025-04-16 10:00:18.200000000,0.92309904
0.30859375,0.328125,-1.296875,2025-04-16 10:00:18.233333248,1.3728732
0.34375,0.44921875,-2.1484375,2025-04-16 10:00:18.266666752,2.2216537
0.3671875,0.5703125,-2.6835938,2025-04-16 10:00:18.300000000,2.7679882
0.36328125,0.55078125,-2.8476562,2025-04-16 10:00:18.333333248,2.923094
0.34375,0.55859375,-2.515625,2025-04-16 10:00:18.366666496,2.599723
0.28125,0.48046875,-1.9882812,2025-04-16 10:00:18.400000000,2.0647552
0.25390625,0.4140625,-1.6289062,2025-04-16 10:00:18.433333504,1.6997799
0.27734375,0.40234375,-1.2851562,2025-04-16 10:00:18.466666752,1.3749279
0.30078125,0.546875,-1.0,2025-04-16 10:00:18.500000000,1.1787882
0.3046875,0.4453125,-0.77734375,2025-04-16 10:00:18.533333248,0.9462563
0.234375,0.2734375,-0.609375,2025-04-16 10:00:18.566666496,0.7078401
0.21875,0.08203125,-0.390625,2025-04-16 10:00:18.600000000,0.45515776
0.203125,0.00390625,-0.06640625,2025-04-16 10:00:18.633333504,0.21374007
0.1875,-0.125,0.1484375,2025-04-16 10:00:18.666666752,0.26984245
0.23046875,-0.296875,0.17578125,2025-04-16 10:00:18.700000000,0.4149092
0.25390625,-0.35546875,0.27734375,2025-04-16 10:00:18.733333248,0.51744175
0.2578125,-0.24609375,0.23046875,2025-04-16 10:00:18.766666752,0.42443523
0.29296875,-0.125,0.12890625,2025-04-16 10:00:18.800000000,0.3436168
0.25390625,-0.12109375,0.02734375,2025-04-16 10:00:18.833333248,0.2826301
0.31640625,0.0,-0.10546875,2025-04-16 10:00:18.866666496,0.3335215
0.265625,0.2578125,-0.26953125,2025-04-16 10:00:18.900000000,0.4578985
0.2890625,0.36328125,-0.58984375,2025-04-16 10:00:18.933333504,0.75063044
0.265625,0.69140625,-0.9375,2025-04-16 10:00:18.966666752,1.1947826
0.26953125,1.046875,-1.5820312,2025-04-16 10:00:19.000000000,1.9160943
0.24609375,1.1835938,-2.2695312,2025-04-16 10:00:19.033333248,2.5714254
0.28125,1.3398438,-2.8046875,2025-04-16 10:00:19.066666496,3.1209862
0.30859375,1.21875,-2.5507812,2025-04-16 10:00:19.100000000,2.843777
0.28125,1.03125,-1.890625,2025-04-16 10:00:19.133333504,2.171875
0.328125,0.87109375,-1.5351562,2025-04-16 10:00:19.166666752,1.7953203
0.375,0.7890625,-1.2460938,2025-04-16 10:00:19.200000000,1.5218391
0.34765625,0.67578125,-0.94140625,2025-04-16 10:00:19.233333248,1.2098722
0.32421875,0.5,-0.64453125,2025-04-16 10:00:19.266666752,0.87780315
0.2734375,0.3515625,-0.48046875,2025-04-16 10:00:19.300000000,0.65514463
0.19140625,0.21484375,-0.37109375,2025-04-16 10:00:19.333333248,0.46957934
0.1328125,-0.07421875,-0.14453125,2025-04-16 10:00:19.366666496,0.20984963
0.1640625,-0.29296875,0.1328125,2025-04-16 10:00:19.400000000,0.3610905
0.23828125,-0.34765625,0.30859375,2025-04-16 10:00:19.433333504,0.5223724
0.31640625,-0.28515625,0.4140625,2025-04-16 10:00:19.466666752,0.59403265
0.3203125,-0.1953125,0.39453125,2025-04-16 10:00:19.500000000,0.5444281
0.35546875,-0.265625,0.28125,2025-04-16 10:00:19.533333248,0.52537245
0.40625,-0.16015625,0.25,2025-04-16 10:00:19.566666496,0.50317895
0.40625,0.14453125,0.1171875,2025-04-16 10:00:19.600000000,0.4468347
0.375,0.21484375,-0.08203125,2025-04-16 10:00:19.633333504,0.43989995
0.37890625,0.375,-0.5,2025-04-16 10:00:19.666666752,0.7308864
0.38671875,0.4453125,-0.8671875,2025-04-16 10:00:19.700000000,1.0487462
0.42578125,0.40234375,-1.2617188,2025-04-16 10:00:19.733333248,1.3910803
0.515625,0.46875,-1.8007812,2025-04-16 10:00:19.766666752,1.9309088
0.5859375,0.5859375,-2.1523438,2025-04-16 10:00:19.800000000,2.3063455
0.58203125,0.703125,-2.4179688,2025-04-16 10:00:19.833333248,2.584515
0.53125,0.48828125,-2.3554688,2025-04-16 10:00:19.866666496,2.4635093
0.453125,0.375,-2.234375,2025-04-16 10:00:19.900000000,2.3104932
0.41796875,0.41796875,-1.90625,2025-04-16 10:00:19.933333504,1.9957918
0.31640625,0.3046875,-1.4257812,2025-04-16 10:00:19.966666752,1.4919114
0.25,0.24609375,-1.0703125,2025-04-16 10:00:20.000000000,1.1263351
0.20703125,0.09375,-0.6640625,2025-04-16 10:00:20.033333248,0.70187604
0.171875,-0.0234375,-0.1484375,2025-04-16 10:00:20.066666496,0.22830686
0.23046875,-0.1015625,0.171875,2025-04-16 10:00:20.100000000,0.30491278
0.2734375,-0.20703125,0.26171875,2025-04-16 10:00:20.133333504,0.43142405
0.25,-0.24609375,0.34765625,2025-04-16 10:00:20.166666752,0.49388966
0.265625,-0.28125,0.3828125,2025-04-16 10:00:20.200000000,0.5442459
0.26171875,-0.2109375,0.390625,2025-04-16 10:00:20.233333248,0.5153438
0.19140625,-0.1328125,0.24609375,2025-04-16 10:00:20.266666752,0.33887705
0.06640625,-0.1015625,0.12109375,2025-04-16 10:00:20.300000000,0.17143053
0.015625,-0.0234375,-0.1328125,2025-04-16 10:00:20.333333248,0.13576677
0.03515625,0.46484375,-0.7421875,2025-04-16 10:00:20.366666496,0.8764462
0.140625,1.1054688,-1.375,2025-04-16 10:00:20.400000000,1.7698761
0.203125,1.4726562,-1.6914062,2025-04-16 10:00:20.433333504,2.2518506
0.2109375,1.5546875,-1.6835938,2025-04-16 10:00:20.466666752,2.3013117
0.24609375,1.3632812,-1.5078125,2025-04-16 10:00:20.500000000,2.047583
0.24609375,1.203125,-1.2265625,2025-04-16 10:00:20.533333248,1.7356634
0.16796875,0.96875,-0.98828125,2025-04-16 10:00:20.566666496,1.3940552
0.12109375,0.7421875,-0.87109375,2025-04-16 10:00:20.600000000,1.1507869
0.05078125,0.734375,-0.875,2025-04-16 10:00:20.633333504,1.1434642
0.04296875,0.70703125,-0.80078125,2025-04-16 10:00:20.666666752,1.0691072
0.01953125,0.76171875,-0.6875,2025-04-16 10:00:20.700000000,1.0262812
-0.00390625,0.640625,-0.81640625,2025-04-16 10:00:20.733333248,1.0377547
-0.01953125,0.38671875,-1.0585938,2025-04-16 10:00:20.766666752,1.1271883
-0.0703125,0.04296875,-1.2851562,2025-04-16 10:00:20.800000000,1.2877953
-0.00390625,-0.03125,-1.3945312,2025-04-16 10:00:20.833333248,1.3948869
0.0859375,0.12890625,-1.2890625,2025-04-16 10:00:20.866666496,1.298339
0.109375,0.2578125,-1.3320312,2025-04-16 10:00:20.900000000,1.361153
0.140625,0.28515625,-1.265625,2025-04-16 10:00:20.933333504,1.3049506
-0.00390625,0.359375,-1.2734375,2025-04-16 10:00:20.966666752,1.3231813
-0.046875,0.3984375,-1.1875,2025-04-16 10:00:21.000000000,1.2534376
-0.16015625,0.44921875,-0.984375,2025-04-16 10:00:21.033333248,1.0938197
-0.1875,0.5625,-0.8515625,2025-04-16 10:00:21.066666496,1.0376518
